label,title,text
1,,": : >: > HELP!!! : >: > my wife has informed me that she wants a convertible for her next car. : >: FYI, just last week the PBS show Motor Week gave the results of what they : >: thought were the best cars for '93. In the convertible category, the : ~~~~~~~~~~~~~~~~~~~ (snip, snip) : Does Porsche have a patent on the ""targa"" name? : I mean, convertible to me means ""top down"", which the del Sol certainly : does NOT do. It has the center that lifts out. This is what i would : term a targa(unless Porsches was gonna sue me for doing that). I know : the rear window rolls down, but i still can hardly consider this car : to be a convertible. : : DREW Here we go... No, of course Porsche doesn't have a patent on the ""targa"" name. If that were the case, what would Fiat do? I suppose that technically my del Sol is not a ""convertible"" in the literal sense, but it certainly classifies as an open- topped car. In addition, the rear section behind the removable top is what makes my car _infinately_ safer than a convertible. (flame-retardant on ...)"
3,,"Aspartame is the methyl ester of a dipeptide, so a product of its hydrolysis is going to be methanol, which can then be oxidized to formaldehyde. The amounts of methanol formed from the ingestion of aspartame-containing foods are completely in the metabolic noise, since you're forming equally minute amounts of methanol from other components of food all the time. In studies involving administration of high doses of the additive, blood methanol levels were undetectable. Methanol is a poison only in quantities seen in human poisonings, say 5ml and above. This is a consequence of its oxidation to formaldehyde and formic acid, two quite reactive compounds which at high enough levels can damage tissues like the retina and kidney, because at such high doses the body's detoxification system is overwhelmed. Interestingly, one treatment for early methanol poisoning is to get the person drunk on ethyl alcohol--vodka or an equivalent. That's because ethanol is metabolized preferentially over methanol by the enzymes in the liver. If the methanol stays as methanol and isn't metabolized to formaldehyde, it is actually relatively non-toxic."
5,,"The FBI released large amounts of CS tear gas into the compound in Waco. CS tear gas is a fine power. Is CS inflammable. Grain dust suspended in air can form an explosive mixture, will CS suspended in air form an explosive mix? Could large quantities of CS have fueled the rapid spread of fire in the compound? Please note I am directing all followups to talk.politics.guns"
4,,"Confident, or merely crazed? That desert sun :-) Gee, I thought the X-15 was Cable controlled. Didn't one of them have a total electrical failure in flight? Was there machanical backup systems? What do you mean? Overstress the wings, and they fail at teh joints? You'll have to enlighten us in the hinterlands."
0,,"I am looking for a copy of the following Siggraph publication: Gomez, J.E. ""Comments on Event Driven Annimation,"" Siggraph Course Notes, 10, 1987. If anyone knows of a location where I can obtain a copy of these notes, I would appreciate if they could let me know. Thanks."
1,,"I think VW got caught out on the airbag thing. It's only been in the last year or two that airbags have become a significant selling feature. VW assumed that automatic belts would satisfy govt. requirements for passive restraint, but didn't guess that the 'merican consumer would actually make buy decisions based on the presence of an airbag. VW is really hurting right now in the US market. Check out the article in last week's Autoweek about the crisis at VW. Golfs and Jettas will be coming from the plant in Mexico, but they don't have the quality at that facility. As per normal VW practice, the US launch of the Jetta III is delayed again and again, until a good chunk of the useful life of the design is spent. I think that Passats come from Germany, so there is not the same quality and availability issue. It's a nice car with a nice engine. Whether VW will be a player in the US market in two year's time is a different question..."
2,,I have noticed that this year has had a lot of high scoring games (at least the NL has). I believe one reason are the expansion teams. Any thoughts?
3,,"You probably were trying to be facetious but just for the record partial nasal obstruction is correlated with a number of chronic disorders such as migraine, hyperthyroidism, asthma, peptic ulcer, dysmenorrhea, and lack of libido (:-) ) [Riga IN. Rev d'Oto-Neuro-Ophthalmol 1957;24:325-335], cardiac symptoms [Jackson RT. Annals of Otology 1976;85:65-70 Cvetnic MH, Cvetnic V. Rhinology 1980;18:47-50 Cottle MH. Rhinology 1980;18:67-81], and fever, inadequate oral intake and electrolyte imbalance [Fairbanks DNF. Otorhinolaryngology Head and Neck Surgery 1986;94:412-415). So before you post your inane comments it would be nice if you'd run a MEDLINE search on the topic say back to 1966. There's been extensive literature on this for over a 100 years. I may be in cardiology but I've had a very good working relationship with my colleagues from ENT."
2,,"Let's look at the effects of inflation on 1930's superstars' salaries. I read once that the Babe made $80,000 one year and that was about as good as it got for him. Let's assume he made that in 1928 (I'm not sure of the figures, but I know I'm in the ballpark--pun intended). :-) Today, assuming a 4% yearly inflation rate, which is an understatement if not accurate, his measly $80,000 salary would be worth. FV = $80,000 x (1+4%)^(1993-1928) = $80,000 x (1.04)^65 = just over $1,000,000. Assuming inflation is average of around 5%. FV = $80,000 x (1+5%)^65 = almost 2,000,000. (I didn't crunch these numbers beforehand). These numbers might lead one to believe that today's players are slightly overpaid. The Babe appears to have made then what today's average to above average players make now. Perfectly accurate salary, year of salary, and average inflation rate would make this analysis more accurate, but I don`t think I'm off by much. Chop Chop Michael Mule'"
3,,"^^^^^^^^^^ The acetaminophen is the agent of concern in overdose of this OTC medication. A single dose of acetaminophen of 10 grams or greater can cause hepatotoxicity, and doses of 25 grams or more are potentially fatal from hepatic necrosis. If I recall correctly, the metabolism of acetaminophen at high doses involves N-hydroxylation to N-acetyl-benzoquinoneimine, which is a highly reactive intermediate, which then reacts with sulfhydryl groups of proteins and glutathione. When hepatic glutathione is used up, this intermediate then starts attacking the hepatic proteins with resulting hepatic necrosis. The insidious part of acetaminophen toxicity is the delay (2-4 days) between ingestion and clinical signs of liver damage. This is NOT a nice way to die. As to taking 20-30 of these tablets, that comes to 5-7.5 grams of acetaminophen. In a normal adult, this would probably cause nausea, vomiting, abdominal pain, and loss of appetite."
0,,"Does anybody have a collection of occurances of 42? (before and after The Guide). If not, I would like to receive any odd bits you might know. postings to alt.fan.douglas.adams."
2,,"I think what Bob is describing here is a game which MAD magazine called 'Basebrawl'. I have no idea what issue, but it sure did cover the violence issue. paul"
0,,"I was chaining around in the anonymous ftp world looking for 3D Studio meshes and other interesting graphical stuff for the program, and found a few files with the extension 3D2. My 3DS v2.01 doesn't know this type of file, so what are they? And of course, the perennial... Where are some meshes, fli files, etc. out there? I would have thought that someone would have collected a few and put them somewhere, but alas I am without this knowledge. mucho appreciato"
2,,"DJ was a popular player in San Diego, Derek Bell was not faring well in the clubhouse at Toronto, so no matter how bad he looks now I still think it was a steal for the Jays just from the perspective of team chemistry. No statistic can describe it (sorry statheads) and since there are so many new faces in the clubhouse I think the Jays are still trying to find it. (Insert the same comment into the Jack Morris v. Clemens WS Ring string) Yet at first I was sad to see Derek go, still anticipating all of the talent they raved about at the beginning of last season. I'm glad to see him faring well for the Padres though."
5,,"Just from experience, seeing a couple of houses burn down, one doesn't need any accelerant to get a lot of black soot. There's plenty of stuff in a house that will burn 'dirty'. Even the asphalt shingles would make a really sooty smoke."
0,,"I hope someone can help me with the following problem - I'm sure there must be a known solution. Given a rectangle defined by -X <= x <= X and -Y <= y <= Y where X and Y are constant and a parallelogram defined by -C1 <= a*x + b*y <= C1 and -C2 <= c*x + d*y <= C2 where C1, C2, a, b, c, d are constants and b/a != d/c (i.e. not parallel lines) ^^ not equal to what is the area of their intersection? What I'm after is some general algorithm suitable for ALL rectangles and parallelograms that can be described by the above equations. At the moment it looks like I'm going to have to look at all possible cases and examine each seperately e.g. 1) rectangle encloses parallelogram. 2) parallelogram encloses rectangle. 3) two corners of parallelogram inside rectangle ^ / \ / \ / \ Y ------------------------------- Y | / \ | | \ \ | | \ . \ | . origin | \ \ | | \ / | -Y ------------------------------- -Y -X \ / X \ / \ / "" 4) two corners of parallelogram outside rectangle I hope someone can help. Many thanks in advance, Dave Nettleton. e-mail: D.J.Nettleton@durham.ac.uk"
2,,"I don't know if you could call him rushed, but ""Big"" Ben McDonald didn't much time at all in the minors. Of course that was because the balls used in AAA had seams too large and gave McDonald blisters forcing him to go on the DL several times. He's done most of his learning here in the majors. Of course Gregg ""Wild Thing"" Olson and Mike ""Deserved a Cy Young"" Mussina didn't spend much time in the minors either. I read somewhere that pitchers are less likely to need that much time in the minors anyway so maybe that has something to do with it. Let's go O's! Why Not? Admiral Steve ""Still reliving Sept. 30, 1989"" Liu ____________________________________________________________________________ ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
1,,"Perhaps it is because witnesses who have left the compound have all testified that the BATF shot first, they they did not identify themselves before tossing in concussion grenades (not that anyone inside could have _heard_ such identification after being near a concussion grenade) and the announcement from the BATF that they have sealed the warrant under which they were operating - which was a _search_ warrant, by the way, _not_ an arrest warrant. In short, perhaps because the BATF is wildly out of control and perhaps calmer heads have realized that bombing a compound full of woman and children will not improve their position. There is a real chance that Koresh will be able to prove self-defense in court. That will leave - what? - four officers dead and no one to blame but the BATF. Followups directed to alt.activism, where the discussion has raged nearly as long as the seige, and which shows every sign of not giving up nearly as soon. Larry Smith (smith@ctron.com) No, I don't speak for Cabletron. Need you ask?"
1,,"What do photo radar units look like? Also, what major U.S. cities use it?"
3,,"Hmm. This is certainly among the things I would refer to as quack therapy and would tend to refer to any practitioner who prescribed laetrile (whether licensed or not) as a quack. There are unethical behaviors (such as ordering unneccessary tests to increase fees) which I would not lable as quackish, but prescribing known ineffective therapies seems to me to be one of the hallmarks of a quack."
5,,-- Pete Norton peten@well.sf.ca.us peten@holonet.net norton@hou.amoco.com
3,,"Try peeling the skin back at the base of your other fingernails (not too hard, now, don't want to hurt yourself). You'll find nice little lunulas there if you can peel it back enough. -- ---------------------------------------------------------------------------- Gordon Banks N3JXP | ""Skepticism is the chastity of the intellect, and geb@cadre.dsl.pitt.edu | it is shameful to surrender it too soon."""
3,,"Sounds as though his heart's in the right place, but he is not adept at expressing it. What you received was _meant_ to be a profound apology. Apologies delivered by overworked shy people often come out like that..."
4,,"A related question (which I haven't given that much serious thought to): at what lattitude is the average length of the day (averaged over the whole year) maximized? Is this function a constant= 12 hours? Is it truly symmetric about the equator? Or is there some discrepancy due to the fact that the orbit is elliptic (or maybe the difference is enough to change the temperature and make the seasons in the southern hemisphere more bitter, but is far too small to make a sizeable difference in daylight hours)? I want to know where to move."
0,,Do you have Weitek's address/phone number? I'd like to get some information about this chip.
2,,Does anybody have a GIF of the Tiger Stadium seating chart? Thanks! -- ------------------------------------------------------------------------------ Brian Curran Mead Data Central brian@meaddata.com
3,,"I know that the placebo effect is where a patient feels better or even gets better because of his/her belief in the medicine and the doctor administering it. Is there also an anti-placebo effect where the patient dislikes/distrusts doctors and medicine and therefore doesn't get better or feel better in spite of the medicine? Is there an effect where the doctor believes so strongly in a medicine that he/she sees improvement where the is none or sees more improvement than there is? If so, what is this effect called? Is there a reverse of the above effect where the doctor doesn't believe in a medicine and then sees less improvement than there is? What would this effect be called? Have these effects ever been studied? How common are these effects? Thank you in advance for all replies."
3,,"How is it that placebos are legal? It would seem to me that if, as a patient, you purchase a drug you've been prescribed and it's just sugar (or whatever), there's a few legal complications that arise: 1. If you have been diagnosed with a condition and you aren't given accepted treatment for it, it seems like intentional medical malpractice. 2. A placebo should fall, legally, under the label of quackery (why not?) 3. Getting what you pay for. (Deceptive ""bait and switch"" to an extreme...). False advertising (what if McDonalds didn't put 100% pure beef in their hamburgers?) So I'm mystified. Are these assumptions erred? If they aren't, why the hell can a doctor knowingly or unknowingly prescribe a placebo?"
2,,"I'll post my guesses to some of these and other trivia questions posted. For most career K's with one team, if it's not Ryan, perhaps Steve Carlton. With the Rangers, Hough was there for a long time. In the 100 saves department...Maybe Lee Smith(he should have at least a hundred with the Cubbies, maybe enough with either the RSox or Cards.) Then maybe, Gossage?(NYY and SD), Fingers (MIL, OAK) Don't know about the homers/steals dept. In some other article,(Mets trivia), it could be Tim Leary in at least the losing to all teams, maybe beating all of 'em too. Probably Seaver and Koosman fit too. And in Randy Johnson's no-hitter, I think it was Scott Bradley, the other half of the old Mariner catching platoon, who was behind the plate that night."
3,,"There's a lot of evidence, it just hasn't been adequately gathered and published in a way that will convince the die-hard melancholic skeptics who quiver everytime the word 'anecdote' or 'empirical' is used. For example, Dr. Ivker, who wrote the book ""Sinus Survival"", always gives, before any other treatment, a systemic anti-fungal (such as Nizoral) to his new patients IF they've been on braod-spectrum anti-biotics 4 or more times in the last two years. He's kept a record of the results, and for over 2000 patients found that over 90% of his patients get significant relief of allergic/sinus symptoms. Of course, this is only the beginning for his program. In my case, as I reported a few weeks ago, I was developing the classic symptoms outlined in 'The Yeast Connection' (I agree it is a poorly written book): e.g., extreme sensitivity to plastics, vapors, etc. which I never had before (started in November). Within one week of full dosage of Sporanox, the sensitivity to chemicals has fully disappeared - I can now sit on my couch at home without dying after two minutes. I'm also *greatly* improved in other areas as well. Of course, I have allergy symptoms, etc. I am especially allergic to molds, yeasts, etc. It doesn't take a rocket scientist to figure out that if one has excessive colonization of yeast in the body, and you have a natural allergy to yeasts, that a threshold would be reached where you would have perceptible symptoms. Also, yeast do produce toxins of various sorts, and again, you don't have to be a rocket scientist to realize that such toxins can cause problems in some people. In my case it was sinus since that's the center of my allergic response. Of course, the $60,000 question is whether a person who is immune compromised (as tests showed I was from over 5 years of antibiotics, nutritionally-deficiencies because of the stress of infections and allergies, etc.), can develop excessive yeast colonization somewhere in the body. It is a tough question to answer since testing for excessive yeast colonization is not easy. One almost has to take an empirical approach to diagnosis. Fortunately, Sporanox is relatively safe unlike past anti-fungals (still have to be careful, however) so there's no reason any longer to withhold Sporanox treatment for empirical reasons. BTW, some would say to try Nystatin. Unfortunately, most yeast grows hyphae too deep into tissue for Nystatin to have any permanent affect. You'll find a lot of people who are on Nystatin all the time. In summary, I appreciate all of the attempts by those who desire to keep medicine on the right road. But methinks that some who hold too firmly to the party line are academics who haven't been in the trenches long enough actually treating patients. If anybody, doctors included, said to me to my face that there is no evidence of the 'yeast connection', I cannot guarantee their safety. For their incompetence, ripping off their lips is justified as far as I am concerned. Jon Noring -- Charter Member --->>> INFJ Club."
5,,So why did the Australian Customs Service make a public statement to a parliamentary committee last year that weapons smuggling was a problem which it was not able to control? Possibly criminals don't have your grasp of economics?
2,,"Some time back in this newsgroup, I seem to recall a thread about predicting the runs a given lineup of 9 batters could be expected to score given the appropriate statistical alphabet soup for these hitters (OBP, SLG, AVG, bat length, hat size, day-of-the-week, weather conditions, etc.). :-) Anyway, was I dreaming or is there some such animal? My apologies if this has been covered recently, I probably get to read 10% of the articles posted here. No time. Many thanks in advance, scotty ---------------------------------------------------------------------------- M. Scott Walsh scottwa@pogo.wv.tek.com Tektronix, Inc. Graphics Printing & Imaging Products IBD (503)685-3622"
4,,u920496@daimi.aau.dk (Hans Erik Martino Hansen) writes Arthur C. Clarke was way ahead of you on this one... he wrote a short story (title?) in the 1950s describing exactly your proposal!
2,,"Come back ten years from now and look at the careers of Juan Gonzalez vs. Mark McGuire, and then tell us how bogus the Juanderful one's 1992 HR title was. I'd say that by 2003, Juan will be preparing his HOF acceptance speech while the voters will be saying ""Mark McWho?"""
3,,"Could some please refer me to someone who can perform PRK (Photo Refractive Keratostomy) in Canada (preferably eastern portion). I've looked in the yellow pages with little success, and if someone has had a good (or bad, for that matter) experience, that would be especially helpful if you could please let me know."
3,,"Sure there are quacks. There are quacks who don't treat and quacks who treat. One's that refuse to diagnose and ones that diagnose improperly. There are lucky quacks and unlucky quacks. Smart quacks and dumb ones. There are people ahead of their time, with unprobable or unproven theories and rationals. There are ill-reasoned, absurd, theorists. Sometimes it's hard to tell who's who. Reading a book of ancient jokes it seems that doctors called other doctors quacks in Babylon. Arguments abound when there aren't any firm answers. Plenty of illnesses aren't, or can't, be diagnosed or treated. But I think it's better to argue against the theory, as was originally done with postings on candida a month or so ago. Stating the facts usually works better than simply asserting an opinion about someone's competency. And you can't convince everybody. Sometimes a correct diagnosis takes years for people: they don't run into a doctor who recognizes the disease, they haven't developed something recognizable yet, or they have something that no one is going to recognize, because it hasn't been described yet. Sometimes they get a cure, sometimes the illness wears out, sometimes they stumble on an improper diagnosis with the right treatment, sometimes they find it's incurable. There is no profit in a patient accepting a hopeless attitude about an illness. Unless it's a rock solid diagnosis of terminal disease it's is more like ly that a person will find a cure if they keep looking."
2,,"The New York talk shows are just awful in this regard. People are constantly calling WFAN and WABC with (stuff like) ""I was thinking, why don't the Yankees trade Kaminicki and Silvestri to Seattle for Ken Griffey Jr and Randy Johnson, that would really help the team"" or ""Do you think the Yankees can get Roger Clemens?"". The show hosts are pretty good about handling these guys, but it's still annoying. The best one was at the end of one show, a caller started out with ""I was thinking, why don't the Yankees trade for..."" and then the host hung up on him. I cheered!"
3,,"Here is a press release from Medical Science Communications. Results of GUSTO Heart Attack Study to be Released Friday To: Assignment Desk, Medical Writer Contact: Jim Augustine of Medical Science Communication, 703-644-6824, or Steve Hull or Tracy Furey, 800-477-9626 or April 29-30, 202-393-2000 or 202-662-7592 (J.W. Marriott) News Advisory: Results of the largest heart attack study ever undertaken, the Global Utilization of Streptokinase and t-PA for Occluded Coronary Arteries trial (GUSTO), will be presented Friday, April 30, at the Clinical Research Meeting. A press conference will be held at 12:30 p.m. GUSTO evaluates the most aggressive emergency-room treatment strategies available to clear blocked heart arteries and restore blood flow to the heart, a process called thrombolysis. The thrombolytic strategies compared in GUSTO use powerful drugs to break up blood clots in heart vessels quickly and prevent clots from recurring. These strategies have never been compared directly in a large-scale clinical trial until GUSTO. The results are expected to have an important impact on heart attack treatment worldwide. The press conference will be held at two locations: live at the National Press Club, Main Lounge, 13th Floor, 529 14th St., N.W., Washington D.C., and via satellite at The Hotel Macklowe, 145 W. 44th Street, 4th Floor, New York City, between Broadway and 6th Avenue. GUSTO results will be presented by Eric Topol M.D., GUSTO Study Chairman, professor and chairman of the Department of Cardiology at The Cleveland Clinic Foundation; Robert Califf, M.D., clinical director, GUSTO Coordinating Center and Associate Professor of Medicine at Duke University Medical Center; and Allan Ross, M.D., coordinator of the GUSTO Angiographic Substudy and professor and director of the Division of Cardiology at The George Washington University Medical Center. ------ Editorial Notes/Attention television: The press conference may be viewed in its entirety via satellite starting at 12:30 p.m. (EDT) C-band Telestar 302, Transponder 2V (dual audio 6.2, 6.8) or KUSBS6, Transponder 8. Following the press conference, there will be a news package and b-roll feed. Camera-ready illustrations also will be available at the press conference. Telephone hook up to the press conference is planned. Availability is limited; please call MCS for more information. For reporters who will be at the Sheraton Washington attending the Clinical Research Meeting on Friday morning, minibus transportation will be provided to the press conference. The bus will depart at 12 p.m.; it also will be available for return to the Sheraton after the press conference. For more information, contact Steve Hull or Tracy Furey of MCS, for the GUSTO Study Group, at 800-477-9626; or at the J.W. Marriott April 29 to April 30 at 202-393-2000 or 202-662-7592. For more information about the Clinical Research Meeting, contact Jim Augustine of Medical Science Communications at 703-644-6824. -30-"
5,,"I will add my voice to the (hopefully) growing multitudes. I hereby pledge $1000.00 towards the purchase of CNN, under the same conditions as already described. I will also post this idea on the other nets I can access (RIME and Libernet). We may have to organize this ourselves, so I am looking for help."
4,,... I believe that my former employer Hughes Aircraft Company has a working Ion Propulsion system for satellites.
2,,"In what seems to be a classic Mitchell move, he drops a fly ball, and injures his hamstring on the same play. Haven't heard anything on how serious the leg is. --->Paul, who me? bitter about Mitchell's performance in Seattle? Nah. -------------------------------------------------------------------------------- We will stretch no farm animal beyond its natural length paula@koufax.cv.hp.com Paul Andresen Hewlett-Packard (503)-750-3511"
0,,"Basically, there are two algorithms determining whether a point is inside, outside or on the polygon. The first one is Ray (or half line) method. In this method, you can draw any ray, if the number of the intersection point of the ray and the polygon is even, then it is outside. If the number is odd, then it is inside. Of cause, you have to deal with the special cases which may make you headache. The second method is PI algorithm. Draw the lines between the point and all the vertices on the polygon. Calculate and sum the angles of the successive lines. If the result is 2*PI, then it is inside. If PI, then it is on the polygon. Otherwise it is outside. My experience tells the second method is relible. Hope this helps."
3,,"I remember hearing a few years back about a new therapy for hyperactivity which involved aggressively eliminating artificial coloring and flavoring from the diet. The theory -- which was backed up by interesting anecdotal results -- is that certain people are just way more sensitive to these chemicals than other people. I don't remember any connection being made with seizures, but it certainly couldn't hurt to try an all-natural diet."
2,,DON MATTINGLY IS THE BEST FIRST BASEMAN IN THE HISTORY OF BASEBALL.....ALWAYS HAS BEEN.....ALWAYS WILL BE!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
0,,I got the univesa driver available over the net. I thought that finally my 1-meg oak board would be able to show 680x1024 256 colors. Unfortunately a program still says that I can't do this. Is it the fault of the program (fractint) or is there something wrong with my card. univesa- a free driver available over the net that makes many boards vesa compatible.
3,,"Some recent postings remind me that I had read about risks associated with the barbecuing of foods, namely that carcinogens are generated. Is this a valid concern? If so, is it a function of the smoke or the elevated temperatures? Is it a function of the cooking elements, wood or charcoal vs. lava rocks? I wish to know more. Thanks."
5,,Are you aware you can make a grenade with gunpower and metal water pipes? Maybe we should outlaw hardware stores and ammo reloading. Are you aware that you can make a firebomb with gasoline? etc.
5,,If you really want to trigger the scanners then move the keywords above the -- signature start bit... You'll only trip them once in a sig (plus every so often it will flag one for human intervention just to be sure) I might not be being serious.
3,,"I guess I'm still not clear on what the term ""candida bloom"" means, but certainly it is well known that thrush (superficial candidal infections on mucous membranes) can occur after antibiotic use. This has nothing to do with systemic yeast syndrome, the ""quack"" diagnosis that has been being discussed. Lucky how? Since a recent article (randomized controlled trial) of oral yogurt on reducing vaginal candidiasis, I've mentioned to a number of patients with frequent vaginal yeast infections that they could try eating 6 ounces of yogurt daily. It turns out most would rather just use anti-fungal creams when they get yeast infections. Again, this just isn't what the systemic yeast syndrome is about, and has nothing to do with the quack therapies that were being discussed. There is some evidence that attempts to reinoculate the GI tract with bacteria after antibiotic therapy don't seem to be very helpful in reducing diarrhea, but I don't think anyone would view this as a quack therapy."
0,,"That is in fact the current version (it only came out in December). My test movie was created at 320*240 resolution, it wasn't being scaled up. Scaling was a very CPU-intensive operation with the original QuickTime (1.0); the current version has optimizations for ratios like 4:1 (160*120 -> 320*240), but even so, I'm prepared to believe that the performance isn't as good as with playing back an actual 320*240 movie. I haven't done any numerical measurements for scaled playback."
5,,"Murderous, huh? Yeah, there was all sorts of carnage going on there in the 60 YEARS they were there -- BEFORE the government assaulted them. Oh, I forgot -- you probably consider self-defense as murder. Damn right. This is not a partisan thing; it's about individual liberties -- the right of a citizen to be left the hell alone. That's another indication that you don't understand the issue. ""Our appropriations are coming up soon. We need a good PR boost. Let's find a socially unpopular group who happen to have a lot of guns, go in like gangbusters, be heros, and have the local media get it all on video tape. Then we won't have to worry about our budget until next year."" Why don't you knit one to match his jogging outfit? --"
1,,"james, i really hate to do this, but try reading the damn posts! never was a t'bird mentioned. The discussion was about SHO's and 'stangs not being up to spec. I do not know about t'birds. I only know that the specs quoted for the SHO by previous poster sounded a little anemic for me to say that it was up to snuff. This does not in any way disencourage* me from wishing to own one, nor does it make it a bad car. It merely means that i think Ford could have added that extra bit of safety and tossed in larger brakes, as the wheels are plenty large enough for them to fit (if memory serves right, which it may very well not) and the motor plenty powerful enough to need it."
0,,"I have a little answer: See Foley, van Dam, Feiner, and Hughes, _Computer Graphics: Principles and Practice, Second Edition_. [If people would *read* this book, 75 percent of the questions in this froup would disappear overnight...] spl"
3,,":Chronic persistent hepatitis is usually diagnosed when someone does a liver :biopsy on a patient that has persistently elevated serum transaminases months :after a bout of acute viral hepatitis, or when someone is found to have :persistently elevated transaminases on routine screening tests. The degree of :elevation (in the serum transaminases) can be trivial, or as much as ten times :normal. Other blood chemistries are usually normal. :As a rule, patients with CPH have no clinical signs of liver disease. :Chronic active hepatitis can also be asymptomatic or minimally symptomatic, at :least initially, and that's why it's important to tell them apart by means of :a biopsy. The patient with CPH only needs to be reassured. The patient with :CAH needs to be treated. I just went back to the chapter in Cecil on chronic hepatitis. It seems that indeed most cases of CPH are persistant viral hepatitis, whereas there are a multitude of potential and probable causes for CAH (viral, drugs, alcohol, autoimmune, etc.). Physicians seem to have a variety of ""thresholds"" for electing to biopsy someone's liver. Personally, I think that if the patient is asymptomatic, with only slight transaminitis and normal albumin and PT, one can simply follow them closely and not add the potential risks of a biopsy. Others may well biopsy such a patient, thus providing these samples for study. It would be interesting to see if anyone's done any decision analysis on this."
0,,Have you considered the Apple Laserwriter IIg. We use it for all our B&W image printing.
3,,"Recurrent Volvulus ------------------- This is regarding recurrent volvulus which our little boy has been suffering from ever since he was an infant. He had a surgery when he was one year old. Another surgery had to be performed one year after, when he was two years old. He turned three this February and he is still getting afflicted by this illness, like having to get hospitalised for vomitting and accompanying stomach pain.He managed not having a third surgery so far. * One thing me and my wife noticed is that his affliction peaks around the time he was born, on nearabouts, like in March every year. Any significance to this? * Why does this recur? Me and my family go through severe pain when our little boy have to undergo surgery. Why does surgery not rectify the situation? * Also, which hospital in US or Canada specialize in this malady? * What will be a good book explaining this disease in detail? * Will keeping a particular diet keep down the probability of recurrence? * As time goes on, will the probability of recurrence go down considering he is getting stronger and healthier and probably less prone to attacks? Or is this assumption wrong? * Any help throwing light on these queries will be highly appreciated. Thanks very much!"
5,,"I came across the following notice in the Denver Post classified secction this morning (April 26, 1993): \begin{quote} NOTICE: The Denver Post will no longer knowingly accept any advertisement to buy or sell assault weapons. The Denver Post finds that the use of assault weapons poses a threat to the health, safety, and security of its readers. \end{quote} Now I suppose the Post is within its rights to refuse such ads. However, the second sentence is so noxious, I feel compelled to bring it to the attention of the t.p.g/c.g readership. I called the Post classified number (825-2525) and expressed my displeasure. According to the supervisor I spoke to, the Post was reacting to public complaints regarding the running of assult weapon ads. However, she said the paper was keeping track of the reaction to the change in policy. I strongly encourage Denver Post readers to call and make their feelings known."
2,,"[some deletions] Well, we agree on the last part.:-) One of the basic things you need to have in a statistic to be able to predict a player's performance on it in the future is for there to be a correlation from year to year. A player's batting average is correlated fairly well from year to year. A player's ability to walk or infielder's Defensive Average are correlated better. That is to say, given their past performance in those statistics we can have a pretty good handle on how they'll do next year. Put in some simple information about aging and you can do even better. One of the basic problems with something like ""clutch"" batting average - overall batting average is that the correlation from year to year is almost zero. Adding to the sample size doesn't seem to help much. As a counterexample to what you showed, consider the following two players from 1984-1987: Non-Clutch Clutch AB H BA AB H BA Maldonado 1060 260 .245 254 78 .307 Lemon 1643 457 .278 256 57 .223 If you had had these two players in 1988, by your logic, in those ""clutch"" situations, you'd bat Maldonado for Lemon in a blink of an eye. Well, in 1988, Maldonado hit .267 in ""non-clutch"" and .190 in ""clutch"", while Lemon hit .254 in ""non-clutch"" and .313 in ""clutch"". Before you accuse me of completely cooking the data, there were 96 players who had 25+ ""clutch"" at bats every year from 1984-1988 (according to Elias). As a simple measure of clutchness, let's just look at clutch BA-non-clutch BA. If you use '84-'87 to predict '88 for those 96 players, you'd find that 27 of the 96 were below league average in that measure both in '84-87 and in '88, 26 were above league average in both periods and the other 43 were above in one and below in the other. If you were just flipping coins, you'd expect to get 24 above/below in both and 48 that switched. The difference between the observed results and the coin flip experiment is not statisically significant. BTW, correlating players' _overall_ batting average from '84-'87 with '88 gives a correlation coefficient of 0.59, which is significant at something better than the 99.9% confidence level. Correlating their (clutch-non-clutch BA) for the same period gives a correlation of 0.088, significant at no level of any interest. Actually, it's technically incorrect to say that we can't predict future clutch performance. It's more correct to say that we can't predict future clutch performance with any skill. Harold"
5,,"Nope. Here in Northern California, a newspaper recently did a survey, asking if people favored stricter gun controls. A full 40% said no. Here, in one of the most Liberal (it wasn't always a swear word :( areas of the country, nearly half the people don't want additional controls, let alone revocation of RKBA... Misguided dolt though he may be (though, I still maintain, less dangerous than Bush), Clinton does not publicly support revoking the second amendment. Well, I'll help MY neighbors... Violent solutions are passe'? I take it you propose disarming the police, then? Please don't mention RKBA in the same breath as the KKK. RKBA is about being able to defend yourself and others, not about killing the innocent. Actually, your mention of the KKK is rather funny, considering that the first gun control law in the US were created specifically to disarm black people..."
1,,Save youself the cash. Take it from a BMW mechanic. Idiot lights are for just that. Buy yourself a ballpoint pen and write it down yourself. Change your oil every 3000 mi. and you will be just fine.
